"","Sample.name","Sample.collection.time","Glycan.type","mass","Composition: dHex-HexNAc-NeuAc-Hex","Intensity","Rsquared"
"218","P7","22plus5","Tri",3905.9204,"1-7-2-6",1.30160010131425,0.972318010233191
"219","P7","22plus5","Tetra",3909.9402,"4-7-0-7",8.37027512732663,0.972318010233191
"220","P7","22plus5","Tetra",3922.9356,"2-7-1-7",6.565410900599,0.980230850731995
"221","P7","22plus5","Tri",3924.9398,"6-5-1-6",1.52628776522169,0.980230850731995
"222","P7","22plus5","Tetra",3935.931,"0-7-2-7",0.853714293548671,0.991283817813085
"223","P7","22plus5","Tri",3937.9352,"4-5-2-6",6.00108001875564,0.991283817813085
"224","P7","22plus5","Penta",3939.9508,"3-7-0-8",6.73335371559634,0.991283817813085
"225","P7","22plus5","Tri",3941.955,"7-5-0-7",-0.662724571814415,0.991283817813085
"226","P7","22plus5","Polyhexose",3946.8962,"0-0-0-19",0.689268515293033,0.994672396988229
"227","P7","22plus5","Tri",3950.9306,"2-5-3-6",3.91023767783775,0.994672396988229
"228","P7","22plus5","Penta",3952.9462,"1-7-1-8",10.5741966199408,0.994672396988229
"229","P7","22plus5","Tri",3954.9504,"5-5-1-7",0.793682401181643,0.994672396988229
"230","P7","22plus5","Tri",3963.9622,"2-8-1-6",1.21454020247143,0.943324928123442
"231","P7","22plus5","Tri",3967.9458,"3-5-2-7",2.42890609571396,0.943324928123442
"232","P7","22plus5","Penta",3969.988,"2-7-0-9",1.25700487984534,0.943324928123442
"233","P7","22plus5","Tri",3971.9656,"6-5-0-8",0.071808424596048,0.943324928123442
"234","P7","22plus5","Tetra",3980.9774,"3-8-0-7",3.1856728977748,0.926435688191362
"235","P7","22plus5","Tri",3982.9816,"7-6-0-6",-0.0435756505253996,0.926435688191362
"236","P7","22plus5","Tri",3984.961,"4-5-1-8",0.59599995273026,0.926435688191362
"237","P7","22plus5","Tetra",3993.9728,"1-8-1-7",1.02415057596529,0.985405505262098
"238","P7","22plus5","Tri",3995.977,"5-6-1-6",4.43617039934275,0.985405505262098
"239","P7","22plus5","Tri",4001.9762,"5-5-0-9",0.646547601123446,0.000210597920552862
"240","P7","22plus5","Tri",4008.9724,"3-6-2-6",3.12584831854989,0.992109854443759
"241","P7","22plus5","Penta",4010.9614,"2-8-0-8",2.69509123363475,0.992109854443759
"242","P7","22plus5","Tetra",4012.9922,"6-6-0-7",2.05276185165459,0.992109854443759
"243","P7","22plus5","Tri",4021.9678,"1-6-3-6",1.51034464915953,0.989039456094452
"244","P7","22plus5","Penta",4023.9568,"0-8-1-8",0.644483702940168,0.989039456094452
"245","P7","22plus5","Tetra",4025.9876,"4-6-1-7",14.4900141302545,0.989039456094452
"246","P7","22plus5","Tetra",4038.983,"2-6-2-7",6.49448836904125,0.993434629504968
"247","P7","22plus5","Hexa",4040.9986,"1-8-0-9",5.98107105939744,0.993434629504968
"248","P7","22plus5","Tetra",4043.0028,"5-6-0-8",1.22303022014612,0.993434629504968
"249","P7","22plus5","Tetra",4051.9784,"0-6-3-7",2.75810258897797,0.984167261621083
"250","P7","22plus5","Tri",4054.0188,"6-7-0-6",3.42689910185529,0.984167261621083
"251","P7","22plus5","Tetra",4055.9982,"3-6-1-8",2.26229453494467,0.984167261621083
"252","P7","22plus5","Tri",4067.0142,"4-7-1-6",2.65835992954348,0.964401622666642
"253","P7","22plus5","Tetra",4068.9936,"1-6-2-8",1.82010125948872,0.964401622666642
"254","P7","22plus5","Tetra",4073.0134,"4-6-0-9",0.700201751572346,0.964401622666642
"255","P7","22plus5","Tri",4080.0096,"2-7-2-6",0.962226547980462,0.997071042030995
"256","P7","22plus5","Penta",4081.972,"1-9-0-8",0.871910256274458,0.997071042030995
"257","P7","22plus5","Tetra",4084.0294,"5-7-0-7",9.69817713982501,0.997071042030995
"258","P7","22plus5","Tetra",4086.0088,"2-6-1-9",-0.968113727273243,0.997071042030995
"259","P7","22plus5","Tetra",4097.0248,"3-7-1-7",6.34256591581264,0.855404873395535
"260","P7","22plus5","Tetra",4103.024,"3-6-0-10",1.19210268918642,0.0128106538509725
"261","P7","22plus5","Tetra",4110.0202,"1-7-2-7",1.62916878364373,0.967101806783914
"262","P7","22plus5","Tri",4112.0244,"5-5-2-6",2.07463150603183,0.967101806783914
"263","P7","22plus5","Penta",4114.04,"4-7-0-8",6.18155103490529,0.967101806783914
"264","P7","22plus5","Tri",4125.0198,"3-5-3-6",7.25402776078492,0.992782754826213
"265","P7","22plus5","Penta",4127.0354,"2-7-1-8",10.1247384084541,0.992782754826213
"266","P7","22plus5","Tri",4129.0396,"6-5-1-7",0.0708990128222482,0.992782754826213
"267","P7","22plus5","Tri",4138.0514,"3-8-1-6",0.731452077641417,0.981505582967636
"268","P7","22plus5","Penta",4140.0308,"0-7-2-8",1.33908830608661,0.981505582967636
"269","P7","22plus5","Tri",4142.035,"4-5-2-7",2.19208545169947,0.981505582967636
"270","P7","22plus5","Penta",4144.0772,"3-7-0-9",1.07564256324664,0.981505582967636
"271","P7","22plus5","Tri",4146.0548,"7-5-0-8",-0.0578591347651095,0.981505582967636
"272","P7","22plus5","Polyhexose",4150.996,"0-0-0-20",0.599715719823141,0.99183979819375
"273","P7","22plus5","Tetra",4155.0666,"4-8-0-7",2.95255801361286,0.99183979819375
"274","P7","22plus5","Penta",4157.0726,"1-7-1-9",0.130443580694742,0.99183979819375
"275","P7","22plus5","Tri",4159.0502,"5-5-1-8",0.433708868797059,0.99183979819375
"276","P7","22plus5","Tetra",4168.062,"2-8-1-7",0.887552697727304,0.920606981179248
"277","P7","22plus5","Tri",4170.0662,"6-6-1-6",1.13632088104509,0.920606981179248
"278","P7","22plus5","Penta",4174.1144,"2-7-0-10",0.498525762531576,0.920606981179248
"279","P7","22plus5","Tri",4176.0654,"6-5-0-9",-0.0409759046850664,0.920606981179248
"280","P7","22plus5","Tri",4183.0616,"4-6-2-6",3.31347148711128,0.982029922998253
"281","P7","22plus5","Penta",4185.0506,"3-8-0-8",2.078869755451,0.982029922998253
"282","P7","22plus5","Tetra",4187.0814,"7-6-0-7",0.333621118063494,0.982029922998253
"283","P7","22plus5","Tri",4196.057,"2-6-3-6",1.92897430251575,0.986690706581537
"284","P7","22plus5","Penta",4198.046,"1-8-1-8",1.14868195615013,0.986690706581537
"285","P7","22plus5","Tetra",4200.0768,"5-6-1-7",4.24425211363628,0.986690706581537
"286","P7","22plus5","Tetra",4213.0722,"3-6-2-7",5.20322503739203,0.996022907063402
"287","P7","22plus5","Hexa",4215.0878,"2-8-0-9",3.92911945948044,0.996022907063402
"288","P7","22plus5","Tetra",4217.092,"6-6-0-8",-0.0204749403531407,0.996022907063402
"289","P7","22plus5","Tetra",4226.0676,"1-6-3-7",2.68295792627345,0.991082133384054
"290","P7","22plus5","Tri",4228.108,"7-7-0-6",0.984581422128296,0.991082133384054
"291","P7","22plus5","Tetra",4230.0874,"4-6-1-8",1.83117000823334,0.991082133384054
"292","P7","22plus5","Tri",4241.1034,"5-7-1-6",2.92630589650738,0.973634811466242
"293","P7","22plus5","Tetra",4243.0828,"2-6-2-8",0.809587662547001,0.973634811466242
"294","P7","22plus5","Hexa",4245.125,"1-8-0-10",0.229050037491463,0.973634811466242
"295","P7","22plus5","Tetra",4247.1026,"5-6-0-9",0.344554081422419,0.973634811466242
"296","P7","22plus5","Tri",4254.0988,"3-7-2-6",0.943094021996072,0.984589946334109
